p_val	avg_logFC	pct.1	pct.2	p_val_adj	celltype	area	gene	gene.ratio	gene.score
1.80359247892075e-47	0.467714115909029	0.711	0.549	5.54442363945029e-43	neuron	proneocortex	ARGLU1	1.2950819672131146	0.605728117324808
1.61234508564304e-46	0.501200545163177	0.733	0.545	4.95651002777526e-42	neuron	proneocortex	LMO4	1.3449541284403668	0.6740917423937774
2.74849729343969e-46	0.568794817702495	0.638	0.427	8.44915552976295e-42	neuron	proneocortex	CHL1	1.494145199063232	0.849862046122229
2.83504420755662e-46	0.553665776180127	0.48	0.279	8.71520939844981e-42	neuron	proneocortex	R3HDM1	1.7204301075268815	0.9525432708475302
4.74116778312503e-46	0.494627963581567	0.722	0.562	1.45748238821047e-41	neuron	proneocortex	SHTN1	1.284697508896797	0.6354473126439347
7.72326456219543e-46	0.414857270822913	0.809	0.631	2.3742087590645e-41	neuron	proneocortex	CSRP2	1.2820919175911252	0.5318851538759692
9.10065094444569e-46	0.280516400436047	0.978	0.93	2.79763110683205e-41	neuron	proneocortex	RPL38	1.0516129032258064	0.2949946662650042
1.49922729715245e-45	0.457665043146131	0.792	0.597	4.60877463417634e-41	neuron	proneocortex	ENC1	1.326633165829146	0.6071536250782844
1.77240810420378e-45	0.69934781350551	0.381	0.16	5.44855975313284e-41	neuron	proneocortex	EXOC6	2.38125	1.6653219809099957
4.22830578019198e-45	0.591367909811879	0.721	0.493	1.29982347988882e-40	neuron	proneocortex	JUN	1.462474645030426	0.8648605739845128
3.81037962942062e-43	0.559118390261311	0.469	0.256	1.17134880188019e-38	neuron	proneocortex	GRIN2B	1.8320312499999998	1.0243223634084173
7.09472610220886e-43	0.551944938977802	0.572	0.386	2.18098975108002e-38	neuron	proneocortex	KIFAP3	1.4818652849740932	0.817908044288349
1.14453233470292e-41	0.44076464174031	0.694	0.517	3.51840685011024e-37	neuron	proneocortex	NDUFB1	1.3423597678916825	0.5916647221813831
1.50064567027858e-41	0.609239322575149	0.461	0.247	4.61313485500339e-37	neuron	proneocortex	CADM2	1.8663967611336034	1.1370822984094888
2.43893270652977e-41	0.474775358376778	0.588	0.422	7.49752303314316e-37	neuron	proneocortex	AP2B1	1.3933649289099526	0.6615353334728565
2.38527176454709e-40	0.408230164102957	0.802	0.663	7.33256393139421e-36	neuron	proneocortex	TCF4	1.209653092006033	0.4938168802572722
1.79139879803877e-39	0.335546343160642	0.935	0.835	5.50693904505098e-35	neuron	proneocortex	CCNI	1.1197604790419162	0.3757315339583237
2.52783301235198e-38	0.559893865515783	0.509	0.317	7.77081146327124e-34	neuron	proneocortex	EIF3J	1.6056782334384858	0.8990093928944276
2.84605872691862e-38	0.382987951492093	0.777	0.659	8.74906913242053e-34	neuron	proneocortex	DPYSL2	1.1790591805766313	0.4515654602569898
8.17432036751388e-38	0.549810996222712	0.515	0.332	2.51286782417744e-33	neuron	proneocortex	ZRANB2	1.5512048192771084	0.8528694670322189
8.64672451586227e-38	0.521332632883125	0.639	0.495	2.65808958342122e-33	neuron	proneocortex	SEPT11	1.290909090909091	0.6729930351763979
6.36933993807448e-37	0.408762899009468	0.691	0.514	1.95799879036348e-32	neuron	proneocortex	CPE	1.3443579766536964	0.5495236638434676
1.04740612253032e-36	0.497484765188572	0.456	0.269	3.21983116127044e-32	neuron	proneocortex	PTPRA	1.695167286245353	0.8433198993531182
1.27570862139573e-36	0.53903940917224	0.465	0.268	3.92165587303261e-32	neuron	proneocortex	AC004158.3	1.7350746268656716	0.9352736017354164
2.82714268952005e-36	0.41338863609869	0.767	0.6	8.69091934185358e-32	neuron	proneocortex	TERF2IP	1.2783333333333333	0.5284484731461587
4.85276329206908e-36	0.417630038267716	0.735	0.605	1.49178796361496e-31	neuron	proneocortex	MEIS2	1.2148760330578512	0.5073687241764814
5.73379436446189e-35	0.493028661837273	0.654	0.496	1.76262572557923e-30	neuron	proneocortex	HP1BP3	1.3185483870967742	0.6500821468580172
1.52407600498018e-34	0.353813720366366	0.716	0.578	4.68516204690958e-30	neuron	proneocortex	RAC1	1.2387543252595157	0.4382882764399967
6.17604042556325e-34	0.441356695220449	0.804	0.727	1.8985765872224e-29	neuron	proneocortex	EIF1B	1.1059147180192572	0.4881028651406341
7.1980698897906e-34	0.412056394120783	0.725	0.625	2.21275866482053e-29	neuron	proneocortex	TCEAL4	1.16	0.47798541718010823
8.0866290225374e-34	0.302267897805306	0.774	0.646	2.48591062781822e-29	neuron	proneocortex	ATP5I	1.1981424148606812	0.3621599890113109
9.3020516468086e-34	0.250348688587047	0.756	0.52	2.85954369674543e-29	neuron	proneocortex	C4orf48	1.4538461538461538	0.36396847802270677
3.442957945418e-33	0.518543426779715	0.427	0.245	1.05839970200095e-28	neuron	proneocortex	MYEF2	1.7428571428571429	0.9037471152446461
3.45899983788493e-33	0.399210286631201	0.7	0.58	1.06333114016421e-28	neuron	proneocortex	RBFOX2	1.206896551724138	0.4818055183480012
8.73014457333646e-33	0.528544381273211	0.476	0.278	2.68373374328936e-28	neuron	proneocortex	BHLHE22	1.712230215827338	0.9049896600217568
2.09180511535545e-32	0.317537246337061	0.703	0.554	6.43041810511418e-28	neuron	proneocortex	YWHAH	1.2689530685920576	0.4029398631316856
6.82291916101824e-31	0.539986404899306	0.407	0.243	2.09743357928862e-26	neuron	proneocortex	AAK1	1.6748971193415638	0.9044216740494551
9.66282834690094e-31	0.514837808208573	0.488	0.321	2.97045006212082e-26	neuron	proneocortex	MYCBP2	1.5202492211838006	0.7826817769650579
1.17539054987979e-30	0.477063373694401	0.467	0.311	3.61326808938546e-26	neuron	proneocortex	SHOC2	1.5016077170418007	0.716362043457509
2.01422885621478e-30	0.540330918435201	0.427	0.248	6.19194092688985e-26	neuron	proneocortex	AFF3	1.721774193548387	0.9303278313380274
2.09694076177978e-30	0.452442714813524	0.616	0.467	6.44620559578722e-26	neuron	proneocortex	PPP2R2B	1.3190578158458244	0.5967980991972822
2.45098630908468e-30	0.479131801495939	0.532	0.39	7.53457701275723e-26	neuron	proneocortex	KIF2A	1.3641025641025641	0.6535849189636911
3.69388229298147e-30	0.491543434494643	0.482	0.318	1.13553635568544e-25	neuron	proneocortex	INA	1.5157232704402515	0.7450438220956538
4.15527834552937e-30	0.52062959954681	0.378	0.209	1.27737411619918e-25	neuron	proneocortex	JPH4	1.8086124401913877	0.9416171704722209
4.73252293145986e-30	0.43621282161233	0.277	0.133	1.45482487436008e-25	neuron	proneocortex	TCEAL6	2.082706766917293	0.9085033953880858
1.28593498410656e-29	0.439140803915242	0.467	0.299	3.95309273464197e-25	neuron	proneocortex	SCD5	1.5618729096989967	0.6858821251786557
2.17037226379014e-28	0.42556388858398	0.693	0.568	6.67194137611727e-24	neuron	proneocortex	PBX1	1.2200704225352113	0.519217913360384
4.1985274499562e-28	0.558823445427955	0.393	0.215	1.29066932339104e-23	neuron	proneocortex	DNAJB1	1.8279069767441862	1.021477274665983
9.50145820046389e-28	0.399666754565548	0.599	0.465	2.9208432654046e-23	neuron	proneocortex	ANK2	1.2881720430107526	0.514839539752179
1.08466139957738e-27	0.383933180904902	0.69	0.572	3.33435760844084e-23	neuron	proneocortex	NCAM1	1.2062937062937062	0.4631361797629063
2.50139900480332e-27	0.473077175440095	0.382	0.222	7.68955068066588e-23	neuron	proneocortex	SCN2A	1.7207207207207207	0.8140336982798031
6.27109704464403e-26	0.385751807595365	0.758	0.694	1.92779794249402e-21	neuron	proneocortex	YWHAZ	1.0922190201729107	0.4213254613217387
8.69685584456451e-26	0.46253421256131	0.392	0.238	2.67350045517758e-21	neuron	proneocortex	CGGBP1	1.647058823529412	0.7618210559833342
1.28907211703107e-25	0.394804831376049	0.693	0.576	3.9627365949652e-21	neuron	proneocortex	RTF1	1.203125	0.47499956274930893
1.30434129163792e-25	0.415631592851112	0.547	0.372	4.00967556462412e-21	neuron	proneocortex	TTC9B	1.4704301075268817	0.6111572077676297
2.49990959717233e-25	0.399429704215968	0.549	0.408	7.68497209266746e-21	neuron	proneocortex	ATP1B1	1.3455882352941178	0.5374679108200159
3.49116432285831e-25	0.268196090468758	0.864	0.809	1.07321882448987e-20	neuron	proneocortex	BEX1	1.0679851668726823	0.28642944643387747
3.95020334371468e-25	0.325638664456644	0.751	0.643	1.21433200989133e-20	neuron	proneocortex	AKAP9	1.1679626749611198	0.3803338056095485
5.44415136781799e-25	0.46459125026366	0.42	0.275	1.67358657198093e-20	neuron	proneocortex	TMOD2	1.5272727272727271	0.7095575458572261
5.59673684062762e-25	0.383667365486658	0.64	0.53	1.72049287217734e-20	neuron	proneocortex	CBX1	1.2075471698113207	0.4632964413423794
1.02390644369669e-24	0.509687208884451	0.353	0.191	3.14759079856801e-20	neuron	proneocortex	PIK3R1	1.8481675392670156	0.9419873546398491
1.0965851672231e-24	0.447202637049678	0.35	0.19	3.37101246256052e-20	neuron	proneocortex	SEMA3C	1.8421052631578947	0.8237943314073015
1.10103424958675e-24	0.475044381988003	0.294	0.149	3.38468938665464e-20	neuron	proneocortex	AGTPBP1	1.9731543624161074	0.9373358946608918
1.3197265549236e-24	0.470200198939029	0.558	0.408	4.05697140249063e-20	neuron	proneocortex	KIF1A	1.3676470588235297	0.6430679191372015
3.69122544239729e-24	0.453764478920952	0.371	0.23	1.13471961324735e-19	neuron	proneocortex	RABEP1	1.6130434782608696	0.7319418333898835
4.42567058622923e-24	0.410704465064118	0.53	0.412	1.36049539491273e-19	neuron	proneocortex	APC	1.2864077669902914	0.5283334137960741
4.95252862181502e-24	0.451216967710751	0.474	0.338	1.52245682363215e-19	neuron	proneocortex	HNRNPD	1.4023668639053253	0.6327717239493963
7.00948487310747e-24	0.435456645991643	0.587	0.459	2.15478574484197e-19	neuron	proneocortex	PA2G4	1.2788671023965141	0.5568911790786372
2.9270233501217e-23	0.353608620938897	0.644	0.531	8.99796248060911e-19	neuron	proneocortex	RAB2A	1.2128060263653484	0.4288586664494344
3.24380421338001e-23	0.422607726546692	0.513	0.371	9.9717785323515e-19	neuron	proneocortex	CCDC112	1.3827493261455526	0.5843605491063423
3.45293239193651e-23	0.416487322484933	0.45	0.309	1.0614659466052e-18	neuron	proneocortex	ITSN1	1.4563106796116505	0.6065349356576694
5.39266478698229e-23	0.403108171150924	0.668	0.518	1.65775908216623e-18	neuron	proneocortex	NEUROD2	1.2895752895752897	0.5198383365421183
5.46889392919574e-23	0.387659367240551	0.596	0.471	1.68119268277406e-18	neuron	proneocortex	KIF5C	1.2653927813163481	0.4905413649158564
5.80339347877288e-23	0.442618043155286	0.332	0.195	1.78402118930957e-18	neuron	proneocortex	LZIC	1.7025641025641025	0.7535855914233588
1.78270664819119e-22	0.444031474568406	0.392	0.243	5.48021850720455e-18	neuron	proneocortex	MAPK6	1.6131687242798356	0.7162976873696099
2.83801991419018e-22	0.444019277858719	0.43	0.291	8.72435701821205e-18	neuron	proneocortex	WASF1	1.47766323024055	0.656110960409791
7.88626309440124e-22	0.416820290849322	0.521	0.379	2.42431613784988e-17	neuron	proneocortex	THRA	1.3746701846965699	0.5729904262071154
1.46140923965828e-21	0.299768824127741	0.723	0.63	4.49251814363352e-17	neuron	proneocortex	BEX2	1.1476190476190475	0.34402041245135984
1.46249356745335e-21	0.343731283866109	0.747	0.662	4.49585147570833e-17	neuron	proneocortex	YWHAB	1.1283987915407854	0.3878659653292801
1.72182326085192e-21	0.428922485129027	0.408	0.272	5.29305688618488e-17	neuron	proneocortex	REEP1	1.4999999999999998	0.6433837276935404
2.04331215221551e-21	0.471665387881506	0.276	0.151	6.28134588712571e-17	neuron	proneocortex	B3GALT2	1.827814569536424	0.8621168679158654
6.86867004157195e-21	0.446995319668509	0.459	0.31	2.11149785747963e-16	neuron	proneocortex	KTN1	1.4806451612903226	0.6618414571865988
8.21276582752417e-21	0.317285161964895	0.648	0.55	2.52468634303921e-16	neuron	proneocortex	APP	1.1781818181818182	0.37381960900591266
9.37744129517621e-21	0.349070151640735	0.51	0.37	2.88271922855012e-16	neuron	proneocortex	SRRM2	1.3783783783783785	0.481150749558851
1.28771548268183e-20	0.322963194870412	0.818	0.75	3.95856616531221e-16	neuron	proneocortex	TSC22D1	1.0906666666666667	0.3522451912053293
1.29808210602322e-20	0.474228031701785	0.606	0.484	3.99043420212597e-16	neuron	proneocortex	ARPP21	1.2520661157024793	0.5937648496100861
2.38641624149587e-20	0.294079570250437	0.789	0.747	7.33608216798244e-16	neuron	proneocortex	DSTN	1.0562248995983936	0.3106141645617066
2.88537243003438e-20	0.396685769563919	0.442	0.309	8.86992338716868e-16	neuron	proneocortex	TCEAL5	1.4304207119741101	0.5674275409296188
2.93691381475289e-20	0.305714960233942	0.723	0.603	9.02836675793186e-16	neuron	proneocortex	CEP170	1.199004975124378	0.3665537582904479
4.29503909840928e-20	0.41032185489888	0.554	0.429	1.320337969242e-15	neuron	proneocortex	MIAT	1.2913752913752916	0.5298795049276913
4.49771818194323e-20	0.439595416565214	0.394	0.256	1.38264354631117e-15	neuron	proneocortex	C5orf24	1.5390625	0.6765648208073997
6.92781580827412e-20	0.406152090841068	0.381	0.25	2.12967985762155e-15	neuron	proneocortex	SCN3B	1.524	0.6189757864417876
9.82063824301832e-20	0.379434568962071	0.4	0.277	3.01896240228626e-15	neuron	proneocortex	NLRP1	1.4440433212996389	0.5479199551798859
1.06886377320095e-19	0.383428517390292	0.374	0.25	3.28579412519705e-15	neuron	proneocortex	UBE2K	1.496	0.5736090620158768
1.72680779833178e-19	0.263745060554736	0.776	0.713	5.30837985285174e-15	neuron	proneocortex	UQCRB	1.0883590462833101	0.2870493225672864
2.27128609101731e-19	0.411183209458619	0.343	0.212	6.98216057239631e-15	neuron	proneocortex	LSAMP	1.617924528301887	0.6652634002089922
3.14655426351646e-19	0.383629249051073	0.491	0.363	9.67282246147595e-15	neuron	proneocortex	KIF21A	1.3526170798898072	0.5189034746117819
4.21165745626474e-19	0.416020293302068	0.293	0.161	1.29470561863034e-14	neuron	proneocortex	CHD5	1.8198757763975153	0.7571052542702231
5.92535961272682e-19	0.378842887428464	0.335	0.212	1.82151479854835e-14	neuron	proneocortex	ZBTB38	1.580188679245283	0.598643241927054
7.23178823735337e-19	0.400099210096837	0.317	0.196	2.2231240220448e-14	neuron	proneocortex	LRRTM2	1.6173469387755102	0.6470992326566191
7.39228570135192e-19	0.400145844323598	0.552	0.446	2.27246254745259e-14	neuron	proneocortex	SCG3	1.2376681614349776	0.49524777144983434
7.81864327486525e-19	0.402382571646211	0.523	0.42	2.40352912912633e-14	neuron	proneocortex	TRIM2	1.2452380952380953	0.5010621070737342
7.97559945295444e-19	0.363163570246411	0.578	0.458	2.45177902783272e-14	neuron	proneocortex	PSIP1	1.262008733624454	0.4583155973852086
8.7148352899735e-19	0.381729924923651	0.325	0.193	2.67902751649075e-14	neuron	proneocortex	CLSTN1	1.6839378238341969	0.6428094590683242
1.05210518565032e-18	0.403012669913401	0.476	0.349	3.23427655120764e-14	neuron	proneocortex	DDX1	1.3638968481375358	0.5496677102543808
1.50110184428596e-18	0.333373416479876	0.318	0.196	4.61453717951947e-14	neuron	proneocortex	RNF145	1.6224489795918366	0.5408813593908192
2.62242347147555e-18	0.36830191764866	0.55	0.427	8.06159199366298e-14	neuron	proneocortex	APLP1	1.288056206088993	0.47439357074183375
4.13776136379555e-18	0.370615847912475	0.346	0.23	1.27198922084439e-13	neuron	proneocortex	DLG2	1.5043478260869563	0.5575351451205057
4.24732812201359e-18	0.38715414594239	0.562	0.439	1.3056711379882e-13	neuron	proneocortex	WHSC1L1	1.2801822323462415	0.4956278588146314
9.8250003938783e-18	0.351418272043139	0.276	0.152	3.02030337108213e-13	neuron	proneocortex	CCSER1	1.8157894736842106	0.6381015992362261
3.21663069801188e-17	0.428513893158612	0.492	0.378	9.88824442875832e-13	neuron	proneocortex	GABPB1-AS1	1.3015873015873016	0.5577482418889871
4.355602932103e-17	0.400625026884934	0.336	0.204	1.33895589735778e-12	neuron	proneocortex	SH3GLB1	1.647058823529412	0.6598529854575385
4.64537441289388e-17	0.391832354820985	0.3	0.185	1.42803454826771e-12	neuron	proneocortex	NUDCD3	1.6216216216216215	0.6354038186286243
6.33693720901131e-17	0.422206204729438	0.384	0.251	1.94803786742217e-12	neuron	proneocortex	CFAP97	1.5298804780876494	0.6459250303430446
8.08987154002751e-17	0.35102188059563	0.383	0.261	2.48690741011986e-12	neuron	proneocortex	TSPAN7	1.4674329501915708	0.5151010738242386
1.01594976721784e-16	0.287389150123181	0.734	0.675	3.12313117940437e-12	neuron	proneocortex	NCL	1.0874074074074074	0.31250909065246646
1.18951580825828e-16	0.27839626751328	0.696	0.627	3.65669054616679e-12	neuron	proneocortex	SON	1.1100478468899522	0.3090331773353156
1.35524324386856e-16	0.38381903284213	0.443	0.332	4.16615325597634e-12	neuron	proneocortex	TTLL7	1.3343373493975903	0.5121440709309144
1.61976749794734e-16	0.380887033270831	0.519	0.424	4.97932726543991e-12	neuron	proneocortex	TPM3	1.224056603773585	0.46622728836688987
2.37790206362525e-16	0.315558886539871	0.534	0.417	7.30990873379039e-12	neuron	proneocortex	SYT4	1.2805755395683454	0.4040969913963816
3.49094487177874e-16	0.296133270752132	0.687	0.628	1.0731513630335e-11	neuron	proneocortex	SERBP1	1.0939490445859874	0.3239547086094184
3.94361914862251e-16	0.371315553616191	0.402	0.294	1.21230796247805e-11	neuron	proneocortex	GNAO1	1.3673469387755104	0.5077171855568327
4.58384286297415e-16	0.324407509356062	0.553	0.472	1.40911913450688e-11	neuron	proneocortex	SPTAN1	1.1716101694915255	0.38007913702097945
6.76289315688261e-16	0.326553611004479	0.626	0.536	2.07898098535728e-11	neuron	proneocortex	FNBP1L	1.167910447761194	0.3813853740462758
8.76400887393452e-16	0.255099983847251	0.711	0.63	2.69414396793621e-11	neuron	proneocortex	HNRNPC	1.1285714285714286	0.28789855319904045
9.52322730884645e-16	0.314520069627129	0.447	0.336	2.92753530701249e-11	neuron	proneocortex	MSRA	1.3303571428571428	0.4184240212003769
1.028250471018e-15	0.349201048466702	0.47	0.324	3.16094477295644e-11	neuron	proneocortex	LMO3	1.450617283950617	0.5065570764794751
1.07919641603005e-15	0.375563426791728	0.424	0.318	3.31755770251798e-11	neuron	proneocortex	NARS	1.3333333333333333	0.500751235722304
1.36158209072376e-15	0.356163733516783	0.295	0.195	4.18563950509391e-11	neuron	proneocortex	CHGB	1.5128205128205128	0.5388118019869281
1.62367121409271e-15	0.361887952974142	0.291	0.187	4.99132767924239e-11	neuron	proneocortex	DAB1	1.5561497326203209	0.5631518412592263
2.6447101753307e-15	0.329322401721018	0.669	0.581	8.13010354998412e-11	neuron	proneocortex	NUCKS1	1.151462994836489	0.3792025589524287
2.66458423011787e-15	0.279362027654033	0.722	0.684	8.19119838180534e-11	neuron	proneocortex	RTN3	1.0555555555555554	0.29488214030147925
3.89755298198385e-15	0.338114068484781	0.473	0.382	1.19814676219166e-10	neuron	proneocortex	MACF1	1.238219895287958	0.41865956647461094
4.67173841773371e-15	0.376705052021756	0.402	0.283	1.43613910699552e-10	neuron	proneocortex	TAOK3	1.4204946996466434	0.5351075297270175
6.29677807742459e-15	0.294169702109287	0.559	0.479	1.93569254878109e-10	neuron	proneocortex	CFDP1	1.1670146137787059	0.3433003412924665
6.73903623321258e-15	0.361597944532192	0.371	0.253	2.07164712845188e-10	neuron	proneocortex	PREPL	1.466403162055336	0.5302483692547163
1.60646269789491e-14	0.396770710719404	0.34	0.216	4.93842697959874e-10	neuron	proneocortex	TNIK	1.5740740740740742	0.6245464890953581
1.87850718003805e-14	0.347511019567655	0.365	0.267	5.77471892215497e-10	neuron	proneocortex	STXBP1	1.3670411985018724	0.47506188068237476
2.48183861000895e-14	0.390901153871864	0.315	0.199	7.62942007102851e-10	neuron	proneocortex	GTF2F1	1.5829145728643215	0.618763133013252
2.54853919684541e-14	0.288448083351835	0.312	0.224	7.83446434502246e-10	neuron	proneocortex	ERC1	1.3928571428571428	0.4017669732400559
